n_nodes,simulation_ticks,packet_probability,epsilon,node_type,run_id,total_packets_generated,total_packets_sent,total_packets_lost,total_data_packets_sent,total_timeouts,packet_delivery_ratio,packet_loss_ratio,throughput,avg_packet_loss_per_node,avg_near_nodes,timestamp
100,10000,0.02,0.5,rl,0,979,561,164,93,914,0.09499489274770173,0.29233511586452765,0.0093,1.64,2.64,2026-01-06T10:12:28.049140
100,10000,0.02,0.5,rl,1,968,561,164,89,914,0.09194214876033058,0.29233511586452765,0.0089,1.64,2.48,2026-01-06T10:12:29.765662
100,10000,0.02,0.5,rl,2,1027,603,185,81,964,0.07887049659201557,0.3067993366500829,0.0081,1.85,2.5,2026-01-06T10:12:31.559430
100,10000,0.02,0.5,rl,3,952,546,157,84,907,0.08823529411764706,0.2875457875457875,0.0084,1.57,2.8,2026-01-06T10:12:33.243295
100,10000,0.02,0.5,rl,4,948,562,178,101,881,0.10654008438818566,0.3167259786476868,0.0101,1.78,2.9,2026-01-06T10:12:34.996356
100,10000,0.05,0.0,rl,0,240,232,7,55,16,0.22916666666666666,0.03017241379310345,0.0055,0.07,2.66,2026-01-06T10:12:37.152382
100,10000,0.05,0.0,rl,1,240,234,5,57,11,0.2375,0.021367521367521368,0.0057,0.05,3.0,2026-01-06T10:12:39.261002
100,10000,0.05,0.0,rl,2,218,215,2,53,5,0.24311926605504589,0.009302325581395349,0.0053,0.02,2.52,2026-01-06T10:12:41.421404
100,10000,0.05,0.0,rl,3,81,68,4,15,20,0.18518518518518517,0.058823529411764705,0.0015,0.04,3.06,2026-01-06T10:12:43.584143
100,10000,0.05,0.0,rl,4,219,211,4,51,13,0.2328767123287671,0.018957345971563982,0.0051,0.04,2.7,2026-01-06T10:12:45.702713
100,10000,0.05,0.05,rl,0,873,490,150,88,817,0.10080183276059565,0.30612244897959184,0.0088,1.5,3.08,2026-01-06T10:12:47.548976
100,10000,0.05,0.05,rl,1,796,461,140,98,743,0.12311557788944724,0.3036876355748373,0.0098,1.4,2.34,2026-01-06T10:12:49.418081
100,10000,0.05,0.05,rl,2,914,553,151,109,856,0.11925601750547046,0.2730560578661845,0.0109,1.51,3.02,2026-01-06T10:12:51.225767
100,10000,0.05,0.05,rl,3,746,436,125,92,683,0.12332439678284182,0.286697247706422,0.0092,1.25,3.04,2026-01-06T10:12:53.069368
100,10000,0.05,0.05,rl,4,732,430,128,78,672,0.10655737704918032,0.29767441860465116,0.0078,1.28,2.66,2026-01-06T10:12:54.996382
100,10000,0.05,0.1,rl,0,826,493,152,95,771,0.11501210653753027,0.30831643002028397,0.0095,1.52,2.96,2026-01-06T10:12:56.888765
100,10000,0.05,0.1,rl,1,967,579,167,84,915,0.08686659772492245,0.28842832469775476,0.0084,1.67,2.48,2026-01-06T10:12:58.757375
100,10000,0.05,0.1,rl,2,946,569,159,114,893,0.12050739957716702,0.27943760984182775,0.0114,1.59,3.06,2026-01-06T10:13:00.607841
100,10000,0.05,0.1,rl,3,972,552,171,79,930,0.08127572016460906,0.30978260869565216,0.0079,1.71,3.0,2026-01-06T10:13:02.415277
100,10000,0.05,0.1,rl,4,764,469,130,88,729,0.11518324607329843,0.2771855010660981,0.0088,1.3,3.02,2026-01-06T10:13:04.260640
100,10000,0.05,0.2,rl,0,1001,567,175,99,933,0.0989010989010989,0.30864197530864196,0.0099,1.75,2.5,2026-01-06T10:13:06.032892
100,10000,0.05,0.2,rl,1,947,547,165,90,904,0.09503695881731784,0.3016453382084095,0.009,1.65,2.7,2026-01-06T10:13:07.926713
100,10000,0.05,0.2,rl,2,981,549,162,82,947,0.0835881753312946,0.29508196721311475,0.0082,1.62,2.74,2026-01-06T10:13:09.731431
100,10000,0.05,0.2,rl,3,1000,564,177,99,951,0.099,0.31382978723404253,0.0099,1.77,2.8,2026-01-06T10:13:11.564382
100,10000,0.05,0.2,rl,4,1244,721,218,98,1167,0.07877813504823152,0.30235783633841884,0.0098,2.18,2.92,2026-01-06T10:13:13.290275
100,10000,0.05,0.3,rl,0,1038,607,180,80,982,0.07707129094412331,0.29654036243822074,0.008,1.8,3.3,2026-01-06T10:13:15.035960
100,10000,0.05,0.3,rl,1,1052,582,179,108,986,0.10266159695817491,0.3075601374570447,0.0108,1.79,2.96,2026-01-06T10:13:16.832606
100,10000,0.05,0.3,rl,2,939,562,161,100,888,0.10649627263045794,0.28647686832740216,0.01,1.61,3.46,2026-01-06T10:13:18.618795
100,10000,0.05,0.3,rl,3,870,532,156,95,823,0.10919540229885058,0.2932330827067669,0.0095,1.56,2.66,2026-01-06T10:13:20.347485
100,10000,0.05,0.3,rl,4,946,563,170,94,898,0.09936575052854123,0.3019538188277087,0.0094,1.7,3.04,2026-01-06T10:13:22.177395
100,10000,0.05,0.5,rl,0,1019,583,177,95,967,0.09322865554465162,0.30360205831903947,0.0095,1.77,2.54,2026-01-06T10:13:23.949499
100,10000,0.05,0.5,rl,1,1057,613,185,104,993,0.09839167455061495,0.30179445350734097,0.0104,1.85,2.9,2026-01-06T10:13:25.720751
100,10000,0.05,0.5,rl,2,1062,630,178,98,1000,0.09227871939736347,0.28253968253968254,0.0098,1.78,2.92,2026-01-06T10:13:27.445325
100,10000,0.05,0.5,rl,3,1032,593,175,101,974,0.09786821705426356,0.2951096121416526,0.0101,1.75,3.32,2026-01-06T10:13:29.314710
100,10000,0.05,0.5,rl,4,918,556,153,87,872,0.09477124183006536,0.2751798561151079,0.0087,1.53,2.86,2026-01-06T10:13:31.184728
250,10000,0.001,0.0,rl,0,83,56,19,8,48,0.0963855421686747,0.3392857142857143,0.0008,0.076,7.112,2026-01-06T10:13:37.031621
250,10000,0.001,0.0,rl,1,75,57,15,9,36,0.12,0.2631578947368421,0.0009,0.06,7.544,2026-01-06T10:13:42.773647
250,10000,0.001,0.0,rl,2,79,58,17,9,41,0.11392405063291139,0.29310344827586204,0.0009,0.068,6.984,2026-01-06T10:13:48.453835
250,10000,0.001,0.0,rl,3,229,216,12,51,25,0.22270742358078602,0.05555555555555555,0.0051,0.048,7.528,2026-01-06T10:13:54.170869
250,10000,0.001,0.0,rl,4,97,67,20,10,50,0.10309278350515463,0.29850746268656714,0.001,0.08,7.144,2026-01-06T10:13:59.939112
250,10000,0.001,0.05,rl,0,1516,837,313,52,1459,0.03430079155672823,0.3739545997610514,0.0052,1.252,6.904,2026-01-06T10:14:05.440135
250,10000,0.001,0.05,rl,1,1780,963,363,46,1723,0.025842696629213482,0.37694704049844235,0.0046,1.452,6.824,2026-01-06T10:14:10.853865
250,10000,0.001,0.05,rl,2,1934,1034,379,35,1889,0.01809720785935884,0.3665377176015474,0.0035,1.516,7.568,2026-01-06T10:14:16.389538
250,10000,0.001,0.05,rl,3,1643,863,334,57,1587,0.03469263542300669,0.3870220162224797,0.0057,1.336,6.592,2026-01-06T10:14:21.608069
250,10000,0.001,0.05,rl,4,1766,968,350,49,1690,0.027746319365798414,0.3615702479338843,0.0049,1.4,7.168,2026-01-06T10:14:26.957779
250,10000,0.001,0.1,rl,0,1681,932,346,59,1619,0.03509815585960738,0.37124463519313305,0.0059,1.384,7.008,2026-01-06T10:14:32.345077
250,10000,0.001,0.1,rl,1,1685,908,333,44,1621,0.026112759643916916,0.3667400881057269,0.0044,1.332,7.424,2026-01-06T10:14:37.772468
250,10000,0.001,0.1,rl,2,1735,903,336,47,1689,0.027089337175792507,0.37209302325581395,0.0047,1.344,7.064,2026-01-06T10:14:42.991869
250,10000,0.001,0.1,rl,3,1754,929,364,59,1688,0.033637400228050174,0.39181916038751347,0.0059,1.456,7.688,2026-01-06T10:14:48.423300
250,10000,0.001,0.1,rl,4,1695,912,338,55,1632,0.032448377581120944,0.3706140350877193,0.0055,1.352,7.104,2026-01-06T10:14:53.611426
250,10000,0.001,0.2,rl,0,1679,883,338,42,1612,0.02501488981536629,0.3827859569648924,0.0042,1.352,7.208,2026-01-06T10:14:59.023601
250,10000,0.001,0.2,rl,1,1462,786,300,65,1413,0.04445964432284542,0.3816793893129771,0.0065,1.2,7.04,2026-01-06T10:15:04.433983
250,10000,0.001,0.2,rl,2,1683,908,337,51,1631,0.030303030303030304,0.3711453744493392,0.0051,1.348,7.08,2026-01-06T10:15:09.592650
250,10000,0.001,0.2,rl,3,1714,910,338,64,1643,0.03733955659276546,0.37142857142857144,0.0064,1.352,7.344,2026-01-06T10:15:14.763636
250,10000,0.001,0.2,rl,4,1570,832,324,61,1518,0.038853503184713374,0.3894230769230769,0.0061,1.296,7.16,2026-01-06T10:15:19.979301
250,10000,0.001,0.3,rl,0,1741,912,332,38,1681,0.021826536473291212,0.36403508771929827,0.0038,1.328,6.784,2026-01-06T10:15:25.190761
250,10000,0.001,0.3,rl,1,1667,928,336,56,1614,0.033593281343731254,0.3620689655172414,0.0056,1.344,7.592,2026-01-06T10:15:30.336706
250,10000,0.001,0.3,rl,2,1557,857,322,61,1508,0.03917790622992935,0.3757292882147025,0.0061,1.288,7.32,2026-01-06T10:15:35.856022
250,10000,0.001,0.3,rl,3,1714,943,334,51,1662,0.029754959159859977,0.35418875927889715,0.0051,1.336,6.728,2026-01-06T10:15:41.346020
250,10000,0.001,0.3,rl,4,1728,909,347,46,1659,0.02662037037037037,0.38173817381738173,0.0046,1.388,7.456,2026-01-06T10:15:46.822368
250,10000,0.001,0.5,rl,0,1617,856,326,45,1557,0.027829313543599257,0.3808411214953271,0.0045,1.304,6.896,2026-01-06T10:15:51.955921
250,10000,0.001,0.5,rl,1,1610,856,326,46,1551,0.02857142857142857,0.3808411214953271,0.0046,1.304,7.232,2026-01-06T10:15:57.069365
250,10000,0.001,0.5,rl,2,1664,894,328,57,1581,0.034254807692307696,0.3668903803131991,0.0057,1.312,7.024,2026-01-06T10:16:02.148750
250,10000,0.001,0.5,rl,3,1891,1011,374,41,1825,0.02168164992067689,0.36993076162215627,0.0041,1.496,7.288,2026-01-06T10:16:07.171338
250,10000,0.001,0.5,rl,4,1567,787,326,54,1503,0.03446075303126994,0.4142312579415502,0.0054,1.304,7.328,2026-01-06T10:16:12.266332
250,10000,0.005,0.0,rl,0,278,267,9,64,22,0.2302158273381295,0.033707865168539325,0.0064,0.036,7.616,2026-01-06T10:16:17.923212
250,10000,0.005,0.0,rl,1,73,56,12,10,32,0.136986301369863,0.21428571428571427,0.001,0.048,6.984,2026-01-06T10:16:23.462177
250,10000,0.005,0.0,rl,2,82,55,21,8,48,0.0975609756097561,0.38181818181818183,0.0008,0.084,6.808,2026-01-06T10:16:29.075734
250,10000,0.005,0.0,rl,3,158,122,16,25,54,0.15822784810126583,0.13114754098360656,0.0025,0.064,7.064,2026-01-06T10:16:34.726102
250,10000,0.005,0.0,rl,4,70,45,18,5,46,0.07142857142857142,0.4,0.0005,0.072,7.312,2026-01-06T10:16:40.358201
250,10000,0.005,0.05,rl,0,1453,793,292,71,1395,0.048864418444597386,0.3682219419924338,0.0071,1.168,7.816,2026-01-06T10:16:45.599062
250,10000,0.005,0.05,rl,1,1682,910,334,65,1622,0.03864447086801427,0.367032967032967,0.0065,1.336,6.656,2026-01-06T10:16:50.817784
250,10000,0.005,0.05,rl,2,1701,879,339,46,1639,0.02704291593180482,0.3856655290102389,0.0046,1.356,6.992,2026-01-06T10:16:56.374241
250,10000,0.005,0.05,rl,3,1694,876,339,41,1656,0.024203069657615112,0.386986301369863,0.0041,1.356,7.12,2026-01-06T10:17:01.728225
250,10000,0.005,0.05,rl,4,1759,927,322,55,1715,0.03126776577600909,0.34735706580366776,0.0055,1.288,7.24,2026-01-06T10:17:06.937909
250,10000,0.005,0.1,rl,0,1490,810,313,56,1438,0.03758389261744966,0.38641975308641974,0.0056,1.252,7.136,2026-01-06T10:17:12.194367
250,10000,0.005,0.1,rl,1,1847,1023,374,30,1789,0.016242555495397944,0.3655913978494624,0.003,1.496,7.344,2026-01-06T10:17:17.394251
250,10000,0.005,0.1,rl,2,1624,894,329,47,1575,0.02894088669950739,0.3680089485458613,0.0047,1.316,6.88,2026-01-06T10:17:22.621904
250,10000,0.005,0.1,rl,3,1706,920,333,65,1654,0.038100820633059786,0.36195652173913045,0.0065,1.332,6.568,2026-01-06T10:17:27.774761
250,10000,0.005,0.1,rl,4,1769,900,346,61,1704,0.034482758620689655,0.3844444444444444,0.0061,1.384,7.344,2026-01-06T10:17:33.270916
250,10000,0.005,0.2,rl,0,1720,899,330,49,1657,0.028488372093023257,0.3670745272525028,0.0049,1.32,7.136,2026-01-06T10:17:38.412832
250,10000,0.005,0.2,rl,1,1622,856,333,56,1559,0.0345252774352651,0.38901869158878505,0.0056,1.332,6.784,2026-01-06T10:17:43.554253
250,10000,0.005,0.2,rl,2,1669,922,345,57,1623,0.0341521869382864,0.37418655097613884,0.0057,1.38,7.208,2026-01-06T10:17:48.948385
250,10000,0.005,0.2,rl,3,1763,925,352,60,1693,0.03403289846851957,0.38054054054054054,0.006,1.408,6.968,2026-01-06T10:17:55.580455
250,10000,0.005,0.2,rl,4,1720,949,331,48,1657,0.027906976744186046,0.3487881981032666,0.0048,1.324,7.024,2026-01-06T10:18:01.142803
250,10000,0.005,0.3,rl,0,1834,984,348,44,1783,0.023991275899672846,0.35365853658536583,0.0044,1.392,7.232,2026-01-06T10:18:06.536216
250,10000,0.005,0.3,rl,1,1743,925,345,50,1676,0.02868617326448652,0.372972972972973,0.005,1.38,7.224,2026-01-06T10:18:11.607465
250,10000,0.005,0.3,rl,2,1617,877,317,50,1557,0.030921459492888066,0.3614595210946408,0.005,1.268,7.872,2026-01-06T10:18:16.923154
250,10000,0.005,0.3,rl,3,1672,922,334,52,1617,0.03110047846889952,0.36225596529284165,0.0052,1.336,7.024,2026-01-06T10:18:22.654482
250,10000,0.005,0.3,rl,4,1726,964,336,43,1678,0.024913093858632676,0.34854771784232363,0.0043,1.344,7.064,2026-01-06T10:18:28.005139
250,10000,0.005,0.5,rl,0,1618,866,329,69,1540,0.04264524103831891,0.37990762124711314,0.0069,1.316,6.928,2026-01-06T10:18:33.338714
250,10000,0.005,0.5,rl,1,1626,824,333,58,1554,0.03567035670356704,0.404126213592233,0.0058,1.332,6.936,2026-01-06T10:18:38.766916
250,10000,0.005,0.5,rl,2,1552,837,317,57,1504,0.03672680412371134,0.37873357228195936,0.0057,1.268,6.976,2026-01-06T10:18:44.079223
250,10000,0.005,0.5,rl,3,1670,901,337,52,1605,0.031137724550898204,0.37402885682574916,0.0052,1.348,6.968,2026-01-06T10:18:49.896722
250,10000,0.005,0.5,rl,4,1526,801,309,46,1465,0.03014416775884666,0.3857677902621723,0.0046,1.236,6.968,2026-01-06T10:18:55.452346
250,10000,0.01,0.0,rl,0,243,220,20,49,43,0.20164609053497942,0.09090909090909091,0.0049,0.08,7.328,2026-01-06T10:19:01.465685
250,10000,0.01,0.0,rl,1,73,45,20,3,59,0.0410958904109589,0.4444444444444444,0.0003,0.08,7.088,2026-01-06T10:19:07.214096
250,10000,0.01,0.0,rl,2,250,230,17,50,47,0.2,0.07391304347826087,0.005,0.068,7.064,2026-01-06T10:19:12.937720
250,10000,0.01,0.0,rl,3,239,217,15,49,39,0.20502092050209206,0.06912442396313365,0.0049,0.06,6.936,2026-01-06T10:19:18.756281
250,10000,0.01,0.0,rl,4,235,219,14,50,32,0.2127659574468085,0.0639269406392694,0.005,0.056,7.104,2026-01-06T10:19:24.699477
250,10000,0.01,0.05,rl,0,1613,856,323,57,1542,0.035337879727216366,0.3773364485981308,0.0057,1.292,7.208,2026-01-06T10:19:30.400916
250,10000,0.01,0.05,rl,1,1771,909,352,47,1719,0.026538678712591756,0.3872387238723872,0.0047,1.408,6.832,2026-01-06T10:19:35.546038
250,10000,0.01,0.05,rl,2,1648,863,335,54,1572,0.032766990291262135,0.388180764774044,0.0054,1.34,6.568,2026-01-06T10:19:40.757537
250,10000,0.01,0.05,rl,3,1614,858,322,72,1543,0.04460966542750929,0.3752913752913753,0.0072,1.288,7.104,2026-01-06T10:19:46.111931
250,10000,0.01,0.05,rl,4,1597,878,323,55,1540,0.034439574201628055,0.3678815489749431,0.0055,1.292,7.144,2026-01-06T10:19:51.358475
250,10000,0.01,0.1,rl,0,1644,846,329,57,1591,0.03467153284671533,0.3888888888888889,0.0057,1.316,7.088,2026-01-06T10:19:56.659257
250,10000,0.01,0.1,rl,1,1536,796,314,56,1460,0.036458333333333336,0.3944723618090452,0.0056,1.256,7.608,2026-01-06T10:20:01.926855
250,10000,0.01,0.1,rl,2,1686,890,338,58,1628,0.03440094899169632,0.3797752808988764,0.0058,1.352,7.408,2026-01-06T10:20:07.168797
250,10000,0.01,0.1,rl,3,1596,803,309,47,1536,0.02944862155388471,0.3848069738480697,0.0047,1.236,6.56,2026-01-06T10:20:12.369643
250,10000,0.01,0.1,rl,4,1675,870,335,43,1611,0.025671641791044777,0.3850574712643678,0.0043,1.34,6.888,2026-01-06T10:20:17.815462
250,10000,0.01,0.2,rl,0,1888,1053,374,43,1817,0.022775423728813558,0.35517568850902187,0.0043,1.496,7.472,2026-01-06T10:20:23.080690
250,10000,0.01,0.2,rl,1,1724,924,340,50,1673,0.029002320185614848,0.36796536796536794,0.005,1.36,7.44,2026-01-06T10:20:28.448265
250,10000,0.01,0.2,rl,2,1634,872,329,45,1575,0.027539779681762546,0.37729357798165136,0.0045,1.316,7.312,2026-01-06T10:20:33.753920
250,10000,0.01,0.2,rl,3,1732,912,348,55,1660,0.03175519630484989,0.3815789473684211,0.0055,1.392,7.592,2026-01-06T10:20:38.971318
250,10000,0.01,0.2,rl,4,1684,891,333,54,1629,0.032066508313539195,0.37373737373737376,0.0054,1.332,6.776,2026-01-06T10:20:44.218644
250,10000,0.01,0.3,rl,0,1747,964,358,52,1695,0.029765311963365768,0.37136929460580914,0.0052,1.432,6.96,2026-01-06T10:20:49.330060
250,10000,0.01,0.3,rl,1,1679,904,321,53,1627,0.03156640857653365,0.35508849557522126,0.0053,1.284,7.24,2026-01-06T10:20:54.563002
250,10000,0.01,0.3,rl,2,1738,926,343,52,1684,0.02991944764096663,0.37041036717062636,0.0052,1.372,7.008,2026-01-06T10:20:59.706923
250,10000,0.01,0.3,rl,3,1627,846,321,49,1558,0.03011677934849416,0.37943262411347517,0.0049,1.284,7.408,2026-01-06T10:21:04.868414
250,10000,0.01,0.3,rl,4,1602,866,327,51,1532,0.031835205992509365,0.37759815242494227,0.0051,1.308,6.872,2026-01-06T10:21:09.926843
250,10000,0.01,0.5,rl,0,1741,908,347,46,1688,0.026421596783457783,0.38215859030837,0.0046,1.388,6.816,2026-01-06T10:21:15.042875
250,10000,0.01,0.5,rl,1,1694,967,334,51,1631,0.03010625737898465,0.3453981385729059,0.0051,1.336,7.056,2026-01-06T10:21:20.261614
250,10000,0.01,0.5,rl,2,1732,950,345,62,1661,0.03579676674364896,0.3631578947368421,0.0062,1.38,7.12,2026-01-06T10:21:25.413236
250,10000,0.01,0.5,rl,3,1670,883,339,46,1614,0.027544910179640718,0.38391845979614947,0.0046,1.356,7.24,2026-01-06T10:21:30.649762
250,10000,0.01,0.5,rl,4,1771,951,331,58,1714,0.03274985883681536,0.3480546792849632,0.0058,1.324,7.112,2026-01-06T10:21:35.887785
250,10000,0.02,0.0,rl,0,217,208,8,50,16,0.2304147465437788,0.038461538461538464,0.005,0.032,7.36,2026-01-06T10:21:41.669062
250,10000,0.02,0.0,rl,1,259,244,14,57,29,0.22007722007722008,0.05737704918032787,0.0057,0.056,6.944,2026-01-06T10:21:47.437308
250,10000,0.02,0.0,rl,2,73,54,8,11,29,0.1506849315068493,0.14814814814814814,0.0011,0.032,7.328,2026-01-06T10:21:53.182588
250,10000,0.02,0.0,rl,3,248,235,13,55,28,0.2217741935483871,0.05531914893617021,0.0055,0.052,7.552,2026-01-06T10:21:59.108562
250,10000,0.02,0.0,rl,4,273,252,18,56,42,0.20512820512820512,0.07142857142857142,0.0056,0.072,7.416,2026-01-06T10:22:04.970164
250,10000,0.02,0.05,rl,0,1710,900,334,48,1660,0.028070175438596492,0.3711111111111111,0.0048,1.336,7.152,2026-01-06T10:22:10.286040
250,10000,0.02,0.05,rl,1,1859,1019,372,43,1773,0.023130715438407747,0.3650637880274779,0.0043,1.488,6.992,2026-01-06T10:22:15.393681
250,10000,0.02,0.05,rl,2,1704,898,343,57,1627,0.03345070422535211,0.3819599109131403,0.0057,1.372,7.048,2026-01-06T10:22:20.701792
250,10000,0.02,0.05,rl,3,1532,787,319,48,1464,0.031331592689295036,0.40533672172808133,0.0048,1.276,6.936,2026-01-06T10:22:26.011522
250,10000,0.02,0.05,rl,4,1697,855,338,48,1639,0.02828520919269299,0.3953216374269006,0.0048,1.352,7.152,2026-01-06T10:22:31.280922
250,10000,0.02,0.1,rl,0,1619,845,325,43,1562,0.026559604694255712,0.38461538461538464,0.0043,1.3,6.792,2026-01-06T10:22:36.515990
250,10000,0.02,0.1,rl,1,1455,760,292,58,1408,0.03986254295532646,0.38421052631578945,0.0058,1.168,7.088,2026-01-06T10:22:41.810372
250,10000,0.02,0.1,rl,2,1511,795,290,62,1445,0.04103242885506287,0.36477987421383645,0.0062,1.16,7.024,2026-01-06T10:22:47.141855
250,10000,0.02,0.1,rl,3,1759,925,345,51,1692,0.028993746446844798,0.372972972972973,0.0051,1.38,6.656,2026-01-06T10:22:52.386989
250,10000,0.02,0.1,rl,4,1835,972,355,54,1784,0.029427792915531336,0.36522633744855965,0.0054,1.42,6.92,2026-01-06T10:22:57.591878
250,10000,0.02,0.2,rl,0,1531,835,308,58,1475,0.037883736120182886,0.3688622754491018,0.0058,1.232,7.368,2026-01-06T10:23:02.826686
250,10000,0.02,0.2,rl,1,1678,878,343,46,1588,0.027413587604290822,0.3906605922551253,0.0046,1.372,6.88,2026-01-06T10:23:08.057135
250,10000,0.02,0.2,rl,2,1662,884,329,51,1601,0.030685920577617327,0.3721719457013575,0.0051,1.316,7.0,2026-01-06T10:23:13.230154
250,10000,0.02,0.2,rl,3,1643,864,334,48,1585,0.029214850882531954,0.38657407407407407,0.0048,1.336,6.64,2026-01-06T10:23:18.421350
250,10000,0.02,0.2,rl,4,1655,893,339,50,1593,0.030211480362537766,0.3796192609182531,0.005,1.356,7.576,2026-01-06T10:23:23.679715
250,10000,0.02,0.3,rl,0,1750,941,351,43,1695,0.02457142857142857,0.37300743889479276,0.0043,1.404,7.08,2026-01-06T10:23:28.721053
250,10000,0.02,0.3,rl,1,1560,834,308,57,1505,0.03653846153846154,0.36930455635491605,0.0057,1.232,7.176,2026-01-06T10:23:33.808190
250,10000,0.02,0.3,rl,2,1574,868,312,70,1514,0.044472681067344345,0.35944700460829493,0.007,1.248,7.344,2026-01-06T10:23:39.013270
250,10000,0.02,0.3,rl,3,1642,891,331,50,1573,0.030450669914738125,0.37149270482603813,0.005,1.324,7.056,2026-01-06T10:23:44.217826
250,10000,0.02,0.3,rl,4,1642,893,325,56,1594,0.0341047503045067,0.3639417693169093,0.0056,1.3,7.232,2026-01-06T10:23:49.505674
250,10000,0.02,0.5,rl,0,1819,1002,367,55,1762,0.030236393622869707,0.3662674650698603,0.0055,1.468,7.2,2026-01-06T10:23:54.680574
250,10000,0.02,0.5,rl,1,1737,910,326,47,1681,0.027058146229130685,0.35824175824175825,0.0047,1.304,6.808,2026-01-06T10:23:59.737694
250,10000,0.02,0.5,rl,2,1793,949,352,43,1740,0.023982152816508645,0.37091675447839834,0.0043,1.408,7.016,2026-01-06T10:24:05.040852
250,10000,0.02,0.5,rl,3,1603,859,324,53,1553,0.0330630068621335,0.37718277066356226,0.0053,1.296,6.888,2026-01-06T10:24:10.088621
250,10000,0.02,0.5,rl,4,1532,833,303,59,1475,0.038511749347258484,0.3637454981992797,0.0059,1.212,7.16,2026-01-06T10:24:15.232732
250,10000,0.05,0.0,rl,0,86,61,15,10,42,0.11627906976744186,0.2459016393442623,0.001,0.06,6.984,2026-01-06T10:24:20.798421
250,10000,0.05,0.0,rl,1,261,244,16,56,34,0.21455938697318008,0.06557377049180328,0.0056,0.064,7.472,2026-01-06T10:24:26.382933
250,10000,0.05,0.0,rl,2,78,54,18,6,50,0.07692307692307693,0.3333333333333333,0.0006,0.072,7.672,2026-01-06T10:24:31.972970
250,10000,0.05,0.0,rl,3,273,253,17,58,43,0.21245421245421245,0.06719367588932806,0.0058,0.068,6.952,2026-01-06T10:24:37.513291
250,10000,0.05,0.0,rl,4,70,57,11,10,27,0.14285714285714285,0.19298245614035087,0.001,0.044,7.176,2026-01-06T10:24:43.137869
250,10000,0.05,0.05,rl,0,1528,834,311,50,1488,0.032722513089005235,0.37290167865707435,0.005,1.244,7.08,2026-01-06T10:24:48.425330
250,10000,0.05,0.05,rl,1,1573,796,312,49,1526,0.031150667514303877,0.39195979899497485,0.0049,1.248,7.216,2026-01-06T10:24:53.850428
250,10000,0.05,0.05,rl,2,1647,912,322,57,1590,0.03460837887067395,0.3530701754385965,0.0057,1.288,7.416,2026-01-06T10:24:59.176206
250,10000,0.05,0.05,rl,3,1714,932,346,57,1661,0.03325554259043174,0.37124463519313305,0.0057,1.384,7.144,2026-01-06T10:25:04.588038
250,10000,0.05,0.05,rl,4,1600,819,319,57,1538,0.035625,0.3894993894993895,0.0057,1.276,7.224,2026-01-06T10:25:09.843011
250,10000,0.05,0.1,rl,0,1675,860,311,41,1622,0.02447761194029851,0.3616279069767442,0.0041,1.244,7.04,2026-01-06T10:25:15.113627
250,10000,0.05,0.1,rl,1,1674,867,329,55,1631,0.032855436081242535,0.37946943483275664,0.0055,1.316,6.72,2026-01-06T10:25:20.431898
250,10000,0.05,0.1,rl,2,1679,876,319,58,1613,0.034544371649791544,0.3641552511415525,0.0058,1.276,7.12,2026-01-06T10:25:25.755149
250,10000,0.05,0.1,rl,3,1695,909,332,50,1643,0.029498525073746312,0.36523652365236525,0.005,1.328,6.856,2026-01-06T10:25:31.272536
250,10000,0.05,0.1,rl,4,1625,896,337,58,1571,0.03569230769230769,0.37611607142857145,0.0058,1.348,6.848,2026-01-06T10:25:36.913195
250,10000,0.05,0.2,rl,0,1713,925,336,49,1664,0.028604786923525978,0.36324324324324325,0.0049,1.344,6.832,2026-01-06T10:25:42.284476
250,10000,0.05,0.2,rl,1,1571,849,321,60,1526,0.03819223424570337,0.37809187279151946,0.006,1.284,7.064,2026-01-06T10:25:47.476199
250,10000,0.05,0.2,rl,2,1746,967,348,48,1676,0.027491408934707903,0.35987590486039295,0.0048,1.392,7.544,2026-01-06T10:25:52.652430
250,10000,0.05,0.2,rl,3,1704,926,337,56,1648,0.03286384976525822,0.36393088552915764,0.0056,1.348,7.088,2026-01-06T10:25:57.724204
250,10000,0.05,0.2,rl,4,1620,874,328,55,1537,0.033950617283950615,0.37528604118993136,0.0055,1.312,7.176,2026-01-06T10:26:03.216334
250,10000,0.05,0.3,rl,0,1679,879,335,47,1625,0.02799285288862418,0.38111490329920367,0.0047,1.34,6.912,2026-01-06T10:26:08.687409
250,10000,0.05,0.3,rl,1,1627,856,324,50,1566,0.03073140749846343,0.37850467289719625,0.005,1.296,6.816,2026-01-06T10:26:13.845502
250,10000,0.05,0.3,rl,2,1661,905,331,55,1608,0.033112582781456956,0.36574585635359114,0.0055,1.324,7.528,2026-01-06T10:26:19.101181
250,10000,0.05,0.3,rl,3,1650,859,327,65,1591,0.03939393939393939,0.3806752037252619,0.0065,1.308,7.344,2026-01-06T10:26:24.399083
250,10000,0.05,0.3,rl,4,1712,908,342,56,1645,0.03271028037383177,0.3766519823788546,0.0056,1.368,6.704,2026-01-06T10:26:29.551251
250,10000,0.05,0.5,rl,0,1690,925,353,51,1630,0.03017751479289941,0.3816216216216216,0.0051,1.412,6.936,2026-01-06T10:26:34.767923
250,10000,0.05,0.5,rl,1,1643,873,327,51,1586,0.0310407790626902,0.3745704467353952,0.0051,1.308,7.0,2026-01-06T10:26:39.921992
